ID,Keyword,Podcast Name,Host Name,Channel Description,Episode Title,Audio URL,Image URL
tinh_yeu_cab50e48,tình yêu,"Sự bất an trong tình yêu - Trong bạn, trong đối phương, hay trong trong mối quan hệ này?",Yendung,"Mình nghĩ là ai đã từng yêu, thì cũng sẽ từng có lúc cảm giác sợ mất người yêu. Lúc trước mình cũng từng như thế.   Nhưng sau tất cả sự cố gắng của mình, người yêu cũ của mình vẫn có người khác sau lưng.    Vậy, liệu mình có thật sự thất bại trong tình cảm này vì sự bất an của chính mình?",Lần cuối cùng khiến bạn nhớ và tiếc nuối nhất là gì?,https://anchor.fm/s/ea53f6c0/podcast/play/79499088/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-11-3%2F358285683-44100-2-7150472fda9aa.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/2d/51/1e/2d511e56-154e-0889-cf92-34281e27493e/mza_17102591598813335772.jpg/600x600bb.jpg
tinh_yeu_97e98296,tình yêu,"Sự bất an trong tình yêu - Trong bạn, trong đối phương, hay trong trong mối quan hệ này?",Yendung,"Mình nghĩ là ai đã từng yêu, thì cũng sẽ từng có lúc cảm giác sợ mất người yêu. Lúc trước mình cũng từng như thế.   Nhưng sau tất cả sự cố gắng của mình, người yêu cũ của mình vẫn có người khác sau lưng.    Vậy, liệu mình có thật sự thất bại trong tình cảm này vì sự bất an của chính mình?","Chia tay, thật ra không tồi tệ như mình nghĩ",https://anchor.fm/s/ea53f6c0/podcast/play/76758622/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-9-4%2F349699892-44100-2-b967488986374.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/2d/51/1e/2d511e56-154e-0889-cf92-34281e27493e/mza_17102591598813335772.jpg/600x600bb.jpg
tinh_yeu_e3b830c7,tình yêu,"Sự bất an trong tình yêu - Trong bạn, trong đối phương, hay trong trong mối quan hệ này?",Yendung,"Mình nghĩ là ai đã từng yêu, thì cũng sẽ từng có lúc cảm giác sợ mất người yêu. Lúc trước mình cũng từng như thế.   Nhưng sau tất cả sự cố gắng của mình, người yêu cũ của mình vẫn có người khác sau lưng.    Vậy, liệu mình có thật sự thất bại trong tình cảm này vì sự bất an của chính mình?","Sự bất an trong tình yêu - Trong bạn, trong đối phương, hay trong trong mối quan hệ này?",https://anchor.fm/s/ea53f6c0/podcast/play/76620522/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-9-1%2F349269850-44100-2-c477d7b913a79.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/2d/51/1e/2d511e56-154e-0889-cf92-34281e27493e/mza_17102591598813335772.jpg/600x600bb.jpg
tinh_yeu_50a503ec,tình yêu,Tâm sự tình yêu,Chester Bennington,"Tại https://bongda668.com chuyên gia dự đoán bóng đá, nhận định trận đấu, phân tích soi kèo nhà cái chính xác và nhanh chóng nhất, lịch thi đấu bóng đá hôm nay, lịch trực tiếp bóng đá hàng ngày cùng nhiều dữ liệu thống kê kết hợp công nghệ trí tuệ nhân tạo AI.",Tâm sự về tình yêu tuổi mới lớn,https://anchor.fm/s/3b238f58/podcast/play/20959380/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2020-9-12%2F117460883-44100-2-7e3e562fdfa5c.m4a,https://is1-ssl.mzstatic.com/image/thumb/Podcasts124/v4/fa/28/f9/fa28f99f-a232-a2b8-83e8-5e3cd4218d07/mza_8983618952146938293.jpg/600x600bb.jpg
tinh_yeu_282a4d9b,tình yêu,Tình Yêu Là Gì?,#podcastViet,"Một mini series của team #podcastViet thực hiện. Tụi mình sẽ hỏi tất cả những người xung quanh xem tình yêu đối với họ là gì, qua đó mỗi người sẽ có thể định nghĩa được tình yêu theo cách riêng của mình.",EP04 - Tình yêu là một loại cảm xúc cao cấp,https://anchor.fm/s/82ff91dc/podcast/play/49465976/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-23%2Fa7ef5845-c059-51ae-c7f4-20ad9a9861cc.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/8e/1d/8f/8e1d8f6b-563b-1489-7138-bb503693d569/mza_2764283424876604473.jpg/600x600bb.jpg
tinh_yeu_7b52b5cf,tình yêu,Tình Yêu Là Gì?,#podcastViet,"Một mini series của team #podcastViet thực hiện. Tụi mình sẽ hỏi tất cả những người xung quanh xem tình yêu đối với họ là gì, qua đó mỗi người sẽ có thể định nghĩa được tình yêu theo cách riêng của mình.",EP03 - Tình yêu là những ánh sáng lấp lánh,https://anchor.fm/s/82ff91dc/podcast/play/49014093/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-2-14%2Fe57702bd-6922-c9be-e150-0c486b42b2be.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/8e/1d/8f/8e1d8f6b-563b-1489-7138-bb503693d569/mza_2764283424876604473.jpg/600x600bb.jpg
tinh_yeu_f4a63030,tình yêu,Tình Yêu Là Gì?,#podcastViet,"Một mini series của team #podcastViet thực hiện. Tụi mình sẽ hỏi tất cả những người xung quanh xem tình yêu đối với họ là gì, qua đó mỗi người sẽ có thể định nghĩa được tình yêu theo cách riêng của mình.","EP02 - Tình yêu là khởi nguồn của ""chiến tranh""",https://anchor.fm/s/82ff91dc/podcast/play/47651121/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-1-14%2F2a80b1f8-d717-e97f-92a0-a09c500689b6.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/8e/1d/8f/8e1d8f6b-563b-1489-7138-bb503693d569/mza_2764283424876604473.jpg/600x600bb.jpg
tinh_yeu_4005c4be,tình yêu,Tình Yêu Là Gì?,#podcastViet,"Một mini series của team #podcastViet thực hiện. Tụi mình sẽ hỏi tất cả những người xung quanh xem tình yêu đối với họ là gì, qua đó mỗi người sẽ có thể định nghĩa được tình yêu theo cách riêng của mình.",EP01 - Tình yêu là số phận,https://anchor.fm/s/82ff91dc/podcast/play/47457832/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2022-1-10%2F4cf9d3d0-926e-4878-d758-d858cffbf589.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/8e/1d/8f/8e1d8f6b-563b-1489-7138-bb503693d569/mza_2764283424876604473.jpg/600x600bb.jpg
tinh_yeu_6e35d843,tình yêu,Là tình yêu,Hali,"Kết nối với mình qua hòm thư luonlatinhyeu@gmail.com nhé &lt;3  Vì mọi thứ đều có thể là tình yêu. Mình là Hali, và cảm ơn bạn đã lắng nghe Là tình yêu podcast.",Ngôn ngữ tình yêu của A.I,https://anchor.fm/s/ece6fbbc/podcast/play/111851969/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2025-10-28%2Fcc0d4574-28ee-b6c6-49ca-5207c975466d.mp3,https://is1-ssl.mzstatic.com/image/thumb/PodcastSource116/v4/28/74/ca/2874ca02-a785-16c5-d763-4a27291cf125/2686d6d6-6a4d-4829-b3ad-fda46b9d1c23.jpg/600x600bb.jpg
tinh_yeu_9f2903ff,tình yêu,Là tình yêu,Hali,"Kết nối với mình qua hòm thư luonlatinhyeu@gmail.com nhé &lt;3  Vì mọi thứ đều có thể là tình yêu. Mình là Hali, và cảm ơn bạn đã lắng nghe Là tình yêu podcast.",Một năm 2024 đáng yêu,https://anchor.fm/s/ece6fbbc/podcast/play/97244898/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2025-0-19%2F582d74fc-0864-421d-c444-f06a84f5c59e.mp3,https://is1-ssl.mzstatic.com/image/thumb/PodcastSource116/v4/28/74/ca/2874ca02-a785-16c5-d763-4a27291cf125/2686d6d6-6a4d-4829-b3ad-fda46b9d1c23.jpg/600x600bb.jpg
tinh_yeu_2a013581,tình yêu,Là tình yêu,Hali,"Kết nối với mình qua hòm thư luonlatinhyeu@gmail.com nhé &lt;3  Vì mọi thứ đều có thể là tình yêu. Mình là Hali, và cảm ơn bạn đã lắng nghe Là tình yêu podcast.",dạo này thế nào?,https://anchor.fm/s/ece6fbbc/podcast/play/92345911/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2024-8-29%2F8c51135c-b707-1a4a-35c7-cacaadb63e7f.mp3,https://is1-ssl.mzstatic.com/image/thumb/PodcastSource116/v4/28/74/ca/2874ca02-a785-16c5-d763-4a27291cf125/2686d6d6-6a4d-4829-b3ad-fda46b9d1c23.jpg/600x600bb.jpg
tinh_yeu_b5623cd4,tình yêu,Là tình yêu,Hali,"Kết nối với mình qua hòm thư luonlatinhyeu@gmail.com nhé &lt;3  Vì mọi thứ đều có thể là tình yêu. Mình là Hali, và cảm ơn bạn đã lắng nghe Là tình yêu podcast.",Để tình yêu luôn mới?,https://anchor.fm/s/ece6fbbc/podcast/play/88614200/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2024-5-29%2F8997abf9-8e70-7b9f-714e-7e3c19c88dd6.mp3,https://is1-ssl.mzstatic.com/image/thumb/PodcastSource116/v4/28/74/ca/2874ca02-a785-16c5-d763-4a27291cf125/2686d6d6-6a4d-4829-b3ad-fda46b9d1c23.jpg/600x600bb.jpg
tinh_yeu_464636b2,tình yêu,Là tình yêu,Hali,"Kết nối với mình qua hòm thư luonlatinhyeu@gmail.com nhé &lt;3  Vì mọi thứ đều có thể là tình yêu. Mình là Hali, và cảm ơn bạn đã lắng nghe Là tình yêu podcast.","Nếu chưa yêu, thì là gì?",https://anchor.fm/s/ece6fbbc/podcast/play/86922985/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2024-4-19%2F8b14174f-4eed-7649-63fb-49b4f39690ac.mp3,https://is1-ssl.mzstatic.com/image/thumb/PodcastSource116/v4/28/74/ca/2874ca02-a785-16c5-d763-4a27291cf125/2686d6d6-6a4d-4829-b3ad-fda46b9d1c23.jpg/600x600bb.jpg
tinh_yeu_593ead89,tình yêu,Hành Tinh Tình Yêu,Tứ Đại Hành Tinh,"Mến chào tất cả các bạn thính giả đã đến với kênh Podcast của Hành tinh tình yêu. ""Hành tinh tình yêu"" sở hữu 2 tầng lớp ý nghĩa: vừa là một hành tinh chứa đựng những cảm xúc, tình yêu thương, vừa chỉ những hành tinh khác nhau sẽ có những thế giới quan, những quan điểm về chữ “ yêu ” khác nhau.  Khung giờ phát sóng của kênh cố định vào 21h thứ sáu hằng tuần, hứa hẹn sẽ mang đến cho các bạn thính giả vô vàn những cảm xúc khác nhau. Cảm ơn các bạn đã lắng nghe phần giới thiệu của kênh và chúc các bạn có một ngày thật ấm áp. Hẹn gặp lại các bạn trong số phát sóng đầu tiên tới đây nhé!",#1 Độc thoại: Cái tôi trong tình yêu,https://anchor.fm/s/dcf714a8/podcast/play/68276095/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-3-9%2F906cfdce-8e8f-7c7f-8a33-59ee9418ee45.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts126/v4/9a/07/7a/9a077a89-3536-d8f7-5f29-38c0462725e2/mza_543633664166613006.jpg/600x600bb.jpg
tinh_yeu_bc18af15,tình yêu,Hành Tinh Tình Yêu,Tứ Đại Hành Tinh,"Mến chào tất cả các bạn thính giả đã đến với kênh Podcast của Hành tinh tình yêu. ""Hành tinh tình yêu"" sở hữu 2 tầng lớp ý nghĩa: vừa là một hành tinh chứa đựng những cảm xúc, tình yêu thương, vừa chỉ những hành tinh khác nhau sẽ có những thế giới quan, những quan điểm về chữ “ yêu ” khác nhau.  Khung giờ phát sóng của kênh cố định vào 21h thứ sáu hằng tuần, hứa hẹn sẽ mang đến cho các bạn thính giả vô vàn những cảm xúc khác nhau. Cảm ơn các bạn đã lắng nghe phần giới thiệu của kênh và chúc các bạn có một ngày thật ấm áp. Hẹn gặp lại các bạn trong số phát sóng đầu tiên tới đây nhé!","Đôi lời từ ""Hành tinh tình yêu""",https://anchor.fm/s/dcf714a8/podcast/play/66947434/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2023-2-21%2Fb8804362-140c-12a6-57b9-2c53e85de706.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts126/v4/9a/07/7a/9a077a89-3536-d8f7-5f29-38c0462725e2/mza_543633664166613006.jpg/600x600bb.jpg
tinh_yeu_9c1d8b32,tình yêu,dau can mot bai ca tinh yeu,Uyên Phương Đặng,a vietnamese cute song,dau can mot bai ca tinh yeu,https://anchor.fm/s/c3bbb0c/podcast/play/3637253/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2019-5-21%2F17341771-44100-1-23ce0f77a62bf.m4a,https://is1-ssl.mzstatic.com/image/thumb/Podcasts113/v4/92/f0/ff/92f0fff3-1632-0527-bb07-fa7702dea079/mza_6166058071858097097.jpg/600x600bb.jpg
tinh_yeu_7812c625,tình yêu,Cửa sổ tình yêu,Nguyen Dien,Kênh dành cho Fan ruột của chương trình Cửa sổ tình yêu,Cơm niêu nước lọ chỉ vì lỡ tay tát vợ,https://anchor.fm/s/5011a0f8/podcast/play/31149108/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-3-10%2F174188396-44100-2-551151e4fdb47.m4a,https://is1-ssl.mzstatic.com/image/thumb/Podcasts114/v4/80/1f/fe/801ffe7f-38d7-3abe-a42b-88830d230601/mza_18133070517676868759.jpg/600x600bb.jpg
tinh_yeu_c3385f5e,tình yêu,Cửa sổ tình yêu,Nguyen Dien,Kênh dành cho Fan ruột của chương trình Cửa sổ tình yêu,Có thai rồi mới phát hiện ra người yêu đã có vợ,https://anchor.fm/s/5011a0f8/podcast/play/31149105/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-3-10%2Fd573a868-04e8-1078-3bee-65f884cc9fe0.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts114/v4/80/1f/fe/801ffe7f-38d7-3abe-a42b-88830d230601/mza_18133070517676868759.jpg/600x600bb.jpg
tinh_yeu_78d257fa,tình yêu,Cửa sổ tình yêu,Nguyen Dien,Kênh dành cho Fan ruột của chương trình Cửa sổ tình yêu,Có nên tiếp tục với cô gái mà cái gì cũng hơn vợ mình,https://anchor.fm/s/5011a0f8/podcast/play/31149039/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-3-10%2F91d5397c-882c-5304-8767-df3b7f6e8a3d.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts114/v4/80/1f/fe/801ffe7f-38d7-3abe-a42b-88830d230601/mza_18133070517676868759.jpg/600x600bb.jpg
tinh_yeu_d201fd4b,tình yêu,Cửa sổ tình yêu,Nguyen Dien,Kênh dành cho Fan ruột của chương trình Cửa sổ tình yêu,Có nên thú nhận ngoại tình với chồng để gìn giữ hạnh phúc,https://anchor.fm/s/5011a0f8/podcast/play/31149003/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-3-10%2F84a5df91-d695-eb74-d6ec-1f178483bb50.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts114/v4/80/1f/fe/801ffe7f-38d7-3abe-a42b-88830d230601/mza_18133070517676868759.jpg/600x600bb.jpg
tinh_yeu_25da3ff0,tình yêu,Cửa sổ tình yêu,Nguyen Dien,Kênh dành cho Fan ruột của chương trình Cửa sổ tình yêu,Cô hàng xóm chưa muốn dừng lại sau 10 năm vụng trộm với nhau,https://anchor.fm/s/5011a0f8/podcast/play/29498414/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-2-20%2Ff049c1cd-7ac6-e715-be5c-0dbb0d378827.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts114/v4/80/1f/fe/801ffe7f-38d7-3abe-a42b-88830d230601/mza_18133070517676868759.jpg/600x600bb.jpg
tinh_yeu_8f0735cd,tình yêu,Những Bài Giảng theo Phúc Âm Giăng (Ⅰ) - Tình Yêu Của Đức Chúa Trời Được Khải Thị Qua Đức Chú,The New Life Mission,"Như có chép, “Chẳng hề ai thấy Đức Chúa Trời; chỉ Con một ở trong lòng Cha, là Đấng đã giãi bày Cha cho chúng ta biết.” (Giăng 1:18). Thật trọn vẹn biết bao khi Chúa Jesus bày tỏ tình yêu của Đức Chúa Trời cho chúng ta! Thật hoàn hão biết bao khi Ngài giải cứu chúng ta! Lẽ thật hoàn toàn của sự cứu rỗi là Phúc Âm của Nước và Thánh-Linh! Chúng ta không bao giờ hối hận trong việc nhận sự cứu rỗi qua đức tin trong Chúa Jesus, là Đấng đã đến bởi Nước và Huyết (1 Giăng 5:6). Bây giờ, chúng ta trở thành dân sự vô tội của Ngài. Bất cứ ai tin vào Phúc Âm của Nước và Thánh-Linh có thể nhận được sự tha tội đời đời và được sự sống đời đời.   https://www.bjnewlife.org/  https://youtube.com/@TheNewLifeMission  https://www.facebook.com/shin.john.35","
                    Ch1-1. Đức Chúa Jêsus Christ, Sự Sống Của Chúng Ta (Giăng 1:1-4) 
                ",https://episodes.castos.com/63523b79413e35-56452255/1504884/Ch01-1-c-Ch-a-J-sus-Christ-S-S-ng-C-a-Ch-ng-Ta.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/af/c0/ed/afc0ed1c-4fa9-df25-b6ae-290e2a5186ae/mza_9078977558267088385.jpg/600x600bb.jpg
tinh_yeu_98ea5b8e,tình yêu,Những Bài Giảng theo Phúc Âm Giăng (Ⅰ) - Tình Yêu Của Đức Chúa Trời Được Khải Thị Qua Đức Chú,The New Life Mission,"Như có chép, “Chẳng hề ai thấy Đức Chúa Trời; chỉ Con một ở trong lòng Cha, là Đấng đã giãi bày Cha cho chúng ta biết.” (Giăng 1:18). Thật trọn vẹn biết bao khi Chúa Jesus bày tỏ tình yêu của Đức Chúa Trời cho chúng ta! Thật hoàn hão biết bao khi Ngài giải cứu chúng ta! Lẽ thật hoàn toàn của sự cứu rỗi là Phúc Âm của Nước và Thánh-Linh! Chúng ta không bao giờ hối hận trong việc nhận sự cứu rỗi qua đức tin trong Chúa Jesus, là Đấng đã đến bởi Nước và Huyết (1 Giăng 5:6). Bây giờ, chúng ta trở thành dân sự vô tội của Ngài. Bất cứ ai tin vào Phúc Âm của Nước và Thánh-Linh có thể nhận được sự tha tội đời đời và được sự sống đời đời.   https://www.bjnewlife.org/  https://youtube.com/@TheNewLifeMission  https://www.facebook.com/shin.john.35","
                    Ch1-2. Chúng Ta Phải Được Sanh Ra Bởi Đức Chúa Trời (Giăng 1:12-18) 
                ",https://episodes.castos.com/63523b79413e35-56452255/1504882/Ch01-2-Ch-ng-Ta-Ph-i-c-Sanh-Ra-B-i-c-Ch-a-Tr-i.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/af/c0/ed/afc0ed1c-4fa9-df25-b6ae-290e2a5186ae/mza_9078977558267088385.jpg/600x600bb.jpg
tinh_yeu_d251ae04,tình yêu,Những Bài Giảng theo Phúc Âm Giăng (Ⅰ) - Tình Yêu Của Đức Chúa Trời Được Khải Thị Qua Đức Chú,The New Life Mission,"Như có chép, “Chẳng hề ai thấy Đức Chúa Trời; chỉ Con một ở trong lòng Cha, là Đấng đã giãi bày Cha cho chúng ta biết.” (Giăng 1:18). Thật trọn vẹn biết bao khi Chúa Jesus bày tỏ tình yêu của Đức Chúa Trời cho chúng ta! Thật hoàn hão biết bao khi Ngài giải cứu chúng ta! Lẽ thật hoàn toàn của sự cứu rỗi là Phúc Âm của Nước và Thánh-Linh! Chúng ta không bao giờ hối hận trong việc nhận sự cứu rỗi qua đức tin trong Chúa Jesus, là Đấng đã đến bởi Nước và Huyết (1 Giăng 5:6). Bây giờ, chúng ta trở thành dân sự vô tội của Ngài. Bất cứ ai tin vào Phúc Âm của Nước và Thánh-Linh có thể nhận được sự tha tội đời đời và được sự sống đời đời.   https://www.bjnewlife.org/  https://youtube.com/@TheNewLifeMission  https://www.facebook.com/shin.john.35","
                    Ch1-3. Tình Yêu Của Đức Chúa Trời Được Khải Thị Qua Đức Chúa Jêsus, Con Độc Sanh Của Ngài (Giăng 1:15-18) 
                ",https://episodes.castos.com/63523b79413e35-56452255/1504881/Ch01-3-T-nh-Y-u-C-a-c-Ch-a-Tr-i-c-Kh-i-Th-Qua-c-Ch-a-J-sus-Con.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/af/c0/ed/afc0ed1c-4fa9-df25-b6ae-290e2a5186ae/mza_9078977558267088385.jpg/600x600bb.jpg
tinh_yeu_39e43584,tình yêu,Những Bài Giảng theo Phúc Âm Giăng (Ⅰ) - Tình Yêu Của Đức Chúa Trời Được Khải Thị Qua Đức Chú,The New Life Mission,"Như có chép, “Chẳng hề ai thấy Đức Chúa Trời; chỉ Con một ở trong lòng Cha, là Đấng đã giãi bày Cha cho chúng ta biết.” (Giăng 1:18). Thật trọn vẹn biết bao khi Chúa Jesus bày tỏ tình yêu của Đức Chúa Trời cho chúng ta! Thật hoàn hão biết bao khi Ngài giải cứu chúng ta! Lẽ thật hoàn toàn của sự cứu rỗi là Phúc Âm của Nước và Thánh-Linh! Chúng ta không bao giờ hối hận trong việc nhận sự cứu rỗi qua đức tin trong Chúa Jesus, là Đấng đã đến bởi Nước và Huyết (1 Giăng 5:6). Bây giờ, chúng ta trở thành dân sự vô tội của Ngài. Bất cứ ai tin vào Phúc Âm của Nước và Thánh-Linh có thể nhận được sự tha tội đời đời và được sự sống đời đời.   https://www.bjnewlife.org/  https://youtube.com/@TheNewLifeMission  https://www.facebook.com/shin.john.35","
                    Ch1-4. Lẽ Thật Mà Giăng Báp-tít Đã Làm Chứng (Giăng 1:19-28) 
                ",https://episodes.castos.com/63523b79413e35-56452255/1504879/Ch01-4-L-Th-t-M-Gi-ng-B-p-t-t-L-m-Ch-ng.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/af/c0/ed/afc0ed1c-4fa9-df25-b6ae-290e2a5186ae/mza_9078977558267088385.jpg/600x600bb.jpg
tinh_yeu_7122b2a4,tình yêu,Những Bài Giảng theo Phúc Âm Giăng (Ⅰ) - Tình Yêu Của Đức Chúa Trời Được Khải Thị Qua Đức Chú,The New Life Mission,"Như có chép, “Chẳng hề ai thấy Đức Chúa Trời; chỉ Con một ở trong lòng Cha, là Đấng đã giãi bày Cha cho chúng ta biết.” (Giăng 1:18). Thật trọn vẹn biết bao khi Chúa Jesus bày tỏ tình yêu của Đức Chúa Trời cho chúng ta! Thật hoàn hão biết bao khi Ngài giải cứu chúng ta! Lẽ thật hoàn toàn của sự cứu rỗi là Phúc Âm của Nước và Thánh-Linh! Chúng ta không bao giờ hối hận trong việc nhận sự cứu rỗi qua đức tin trong Chúa Jesus, là Đấng đã đến bởi Nước và Huyết (1 Giăng 5:6). Bây giờ, chúng ta trở thành dân sự vô tội của Ngài. Bất cứ ai tin vào Phúc Âm của Nước và Thánh-Linh có thể nhận được sự tha tội đời đời và được sự sống đời đời.   https://www.bjnewlife.org/  https://youtube.com/@TheNewLifeMission  https://www.facebook.com/shin.john.35","
                    Ch1-5. Kinh Thánh Chứng Minh Rằng Đức Chúa Jêsus Đã Mang Mọi Tội Lỗi Của Thế Gian (Giăng 1:29-39) 
                ",https://episodes.castos.com/63523b79413e35-56452255/1504878/Ch01-5-Kinh-Th-nh-Ch-ng-Minh-R-ng-c-Ch-a-J-sus-Mang-M-i-T-i-L-i-C-a-Th.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/af/c0/ed/afc0ed1c-4fa9-df25-b6ae-290e2a5186ae/mza_9078977558267088385.jpg/600x600bb.jpg
tinh_yeu_32e92f13,tình yêu,Podcast Cửa Sổ Tình Yêu,Kelvin Hieu,"Podcast Cửa Sổ Tình Yêu là nơi bạn gửi gắm những câu chuyện thầm kín về tình yêu, hôn nhân và cảm xúc. Từ những rung động đầu đời đến những nỗi đau không gọi tên, mỗi tập là một cánh cửa nhỏ mở ra góc nhìn khác về tình cảm. Ở đây, bạn sẽ được lắng nghe – không phán xét, không lý tưởng hóa. Chỉ là những chia sẻ thật, gần gũi… như một người bạn đang ngồi cạnh, lúc bạn cần ai đó để tâm sự.",#1 - Yêu đúng người… sai thời điểm,https://anchor.fm/s/105813c14/podcast/play/103368598/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2025-4-30%2F37b1a8cd-c8b2-bdb6-b75c-574f9ab26535.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts221/v4/d7/8f/44/d78f4417-4350-9179-0201-73f5f64c1b7c/mza_965389247563583337.jpg/600x600bb.jpg
tinh_yeu_204c097a,tình yêu,NHÂN THẾ TÌNH YÊU,Thien Therapy,"<a href=""http://www.thientrilieu.com"" rel=""noopener"">http://www.thientrilieu.com</a><br />Trà, Thiền & Thơ<br />CHAPTER: NHÂN THẾ TÌNH YÊU<br />***<br />NỬA BÀI THƠ<br /><br />Nửa thương nửa ghét nửa đời tu<br />Nửa duyên nửa nợ nửa kiếp người<br />Nửa hình nửa bóng vầng trăng khuyết<br />Nửa động nửa an ánh dương tròn<br /><br />Người ấy đến đây, tròn một nửa<br />Bối rối lòng thơ, khuyết nửa bài...<br /><br />(QH)<br />#tra-thien-tho",ThienTriLieu #5 Hẹn Bóng Giai Nhân,https://dts.podtrac.com/redirect.mp3/api.spreaker.com/download/episode/47268002/h_n_b_ng_giai_nh_n.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts126/v4/43/bc/ab/43bcabc5-500e-7c59-25db-c0ebacdf91c0/mza_1818597699788065536.jpg/600x600bb.jpg
tinh_yeu_a65b14cc,tình yêu,TỈNH THỨC VÀ YÊU THƯƠNG,BẢO ĐĂNG Journey,"Hãy nhìn cách mặt trời âm thầm chiếu sáng, và cây xanh lặng lẽ lọc không khí mỗi ngày. Mọi sự vận hành trong vũ trụ này đều là biểu hiện của tình thương. Và chiếc podcast này cũng không ngoại lệ.  Hy vọng bạn sẽ tìm được một chút vỗ về và khích lệ trên hành trình tỉnh thức kỳ diệu của bản thân.  Dù có như thế nào cũng không được đánh mất lòng dũng cảm và tình yêu thương.  https://youtube.com/c/BaoDangJourney https://www.mrbaodang.com","GIỚI THIỆU | ""CON ĐƯỜNG NHỎ ĐI VỀ TỈNH THỨC""",https://anchor.fm/s/74a342b4/podcast/play/43530184/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2021-10-18%2F231846886-44100-2-44683b64c4f06.mp3,https://is1-ssl.mzstatic.com/image/thumb/Podcasts116/v4/d9/f9/64/d9f964cd-eee7-dd2d-d1a6-8ab4e453e7ad/mza_5619467116781224251.jpg/600x600bb.jpg
